acc:	-236.000000	-248.000000	17251.000000
acc:	-243.000000	-233.000000	17234.000000
acc:	-230.000000	-240.000000	17238.000000
acc:	-233.000000	-237.000000	17231.000000
acc:	-242.000000	-240.000000	17250.000000
acc:	-240.000000	-236.000000	17252.000000
acc:	-234.000000	-238.000000	17256.000000
acc:	-234.000000	-252.000000	17251.000000
acc:	-223.000000	-267.000000	17270.000000
acc:	-230.000000	-275.000000	17256.000000
acc:	-228.000000	-268.000000	17244.000000
acc:	-222.000000	-275.000000	17259.000000
acc:	-215.000000	-279.000000	17252.000000
acc:	-208.000000	-281.000000	17268.000000
acc:	-204.000000	-285.000000	17262.000000
acc:	-198.000000	-296.000000	17249.000000
acc:	-205.000000	-288.000000	17242.000000
acc:	-208.000000	-281.000000	17232.000000
acc:	-200.000000	-267.000000	17234.000000
acc:	-186.000000	-256.000000	17222.000000
acc:	-197.000000	-256.000000	17220.000000
acc:	-206.000000	-252.000000	17208.000000
acc:	-214.000000	-239.000000	17200.000000
acc:	-223.000000	-217.000000	17190.000000
acc:	-227.000000	-226.000000	17174.000000
acc:	-230.000000	-223.000000	17182.000000
acc:	-238.000000	-225.000000	17190.000000
acc:	-243.000000	-225.000000	17204.000000
acc:	-251.000000	-233.000000	17216.000000
acc:	-256.000000	-227.000000	17231.000000
acc:	-260.000000	-234.000000	17229.000000
acc:	-262.000000	-235.000000	17245.000000
acc:	-268.000000	-231.000000	17236.000000
acc:	-267.000000	-261.000000	17236.000000
acc:	-283.000000	-246.000000	17240.000000
acc:	-293.000000	-242.000000	17220.000000
acc:	-289.000000	-228.000000	17233.000000
acc:	-281.000000	-235.000000	17215.000000
acc:	-286.000000	-226.000000	17197.000000
acc:	-288.000000	-238.000000	17192.000000
acc:	-280.000000	-235.000000	17181.000000
acc:	-282.000000	-242.000000	17178.000000
acc:	-281.000000	-249.000000	17185.000000
acc:	-268.000000	-239.000000	17186.000000
acc:	-253.000000	-252.000000	17187.000000
acc:	-253.000000	-262.000000	17208.000000
acc:	-240.000000	-284.000000	17198.000000
acc:	-250.000000	-280.000000	17212.000000
acc:	-255.000000	-288.000000	17207.000000
acc:	-260.000000	-270.000000	17210.000000
acc:	-256.000000	-262.000000	17248.000000
acc:	-248.000000	-269.000000	17252.000000
acc:	-251.000000	-273.000000	17255.000000
acc:	-260.000000	-280.000000	17255.000000
acc:	-254.000000	-284.000000	17256.000000
acc:	-246.000000	-275.000000	17273.000000
acc:	-253.000000	-268.000000	17268.000000
acc:	-243.000000	-274.000000	17269.000000
acc:	-242.000000	-276.000000	17262.000000
acc:	-243.000000	-301.000000	17262.000000
acc:	-254.000000	-315.000000	17228.000000
acc:	-270.000000	-316.000000	17214.000000
acc:	-279.000000	-320.000000	17214.000000
acc:	-283.000000	-324.000000	17226.000000
acc:	-293.000000	-328.000000	17218.000000
acc:	-299.000000	-330.000000	17200.000000
acc:	-299.000000	-340.000000	17219.000000
acc:	-297.000000	-337.000000	17215.000000
acc:	-299.000000	-334.000000	17238.000000
acc:	-306.000000	-322.000000	17243.000000
acc:	-296.000000	-310.000000	17258.000000
acc:	-292.000000	-300.000000	17266.000000
acc:	-294.000000	-304.000000	17257.000000
acc:	-290.000000	-298.000000	17247.000000
acc:	-285.000000	-296.000000	17250.000000
acc:	-280.000000	-296.000000	17232.000000
acc:	-279.000000	-288.000000	17215.000000
acc:	-292.000000	-282.000000	17214.000000
acc:	-288.000000	-285.000000	17198.000000
acc:	-281.000000	-287.000000	17192.000000
acc:	-287.000000	-296.000000	17186.000000
acc:	-285.000000	-300.000000	17190.000000
acc:	-277.000000	-288.000000	17200.000000
acc:	-284.000000	-291.000000	17193.000000
acc:	-297.000000	-292.000000	17187.000000
acc:	-308.000000	-292.000000	17207.000000
acc:	-316.000000	-298.000000	17206.000000
acc:	-305.000000	-291.000000	17215.000000
acc:	-300.000000	-293.000000	17228.000000
acc:	-292.000000	-299.000000	17243.000000
acc:	-298.000000	-290.000000	17247.000000
acc:	-294.000000	-297.000000	17250.000000
acc:	-282.000000	-298.000000	17256.000000
acc:	-268.000000	-301.000000	17265.000000
acc:	-253.000000	-303.000000	17278.000000
acc:	-243.000000	-307.000000	17280.000000
acc:	-234.000000	-301.000000	17286.000000
acc:	-235.000000	-313.000000	17284.000000
acc:	-233.000000	-313.000000	17285.000000
acc:	-240.000000	-310.000000	17266.000000
acc:	-242.000000	-323.000000	17254.000000
acc:	-236.000000	-304.000000	17244.000000
acc:	-245.000000	-317.000000	17229.000000
acc:	-242.000000	-308.000000	17230.000000
acc:	-250.000000	-306.000000	17228.000000
acc:	-258.000000	-302.000000	17242.000000
acc:	-274.000000	-312.000000	17244.000000
acc:	-267.000000	-313.000000	17242.000000
acc:	-270.000000	-308.000000	17247.000000
acc:	-270.000000	-306.000000	17254.000000
acc:	-268.000000	-308.000000	17254.000000
acc:	-276.000000	-314.000000	17244.000000
acc:	-277.000000	-309.000000	17232.000000
acc:	-279.000000	-306.000000	17213.000000
acc:	-285.000000	-301.000000	17216.000000
acc:	-284.000000	-304.000000	17207.000000
acc:	-282.000000	-301.000000	17202.000000
acc:	-291.000000	-300.000000	17208.000000
acc:	-290.000000	-312.000000	17196.000000
acc:	-287.000000	-316.000000	17208.000000
acc:	-282.000000	-315.000000	17222.000000
acc:	-292.000000	-321.000000	17235.000000
acc:	-293.000000	-317.000000	17260.000000
acc:	-301.000000	-322.000000	17273.000000
acc:	-294.000000	-318.000000	17264.000000
acc:	-284.000000	-323.000000	17260.000000
acc:	-281.000000	-317.000000	17257.000000
acc:	-276.000000	-310.000000	17244.000000
acc:	-275.000000	-305.000000	17247.000000
acc:	-272.000000	-296.000000	17227.000000
acc:	-269.000000	-285.000000	17226.000000
acc:	-251.000000	-286.000000	17223.000000
acc:	-246.000000	-272.000000	17212.000000
acc:	-246.000000	-264.000000	17221.000000
acc:	-249.000000	-271.000000	17222.000000
acc:	-255.000000	-262.000000	17221.000000
acc:	-251.000000	-266.000000	17222.000000
acc:	-266.000000	-266.000000	17236.000000
acc:	-271.000000	-260.000000	17232.000000
acc:	-288.000000	-265.000000	17244.000000
acc:	-278.000000	-269.000000	17255.000000
acc:	-282.000000	-265.000000	17256.000000
acc:	-288.000000	-282.000000	17249.000000
acc:	-288.000000	-294.000000	17251.000000
acc:	-292.000000	-284.000000	17252.000000
acc:	-309.000000	-279.000000	17276.000000
acc:	-314.000000	-279.000000	17285.000000
acc:	-314.000000	-290.000000	17260.000000
acc:	-326.000000	-293.000000	17285.000000
acc:	-316.000000	-298.000000	17271.000000
acc:	-336.000000	-295.000000	17252.000000
acc:	-338.000000	-304.000000	17241.000000
acc:	-342.000000	-304.000000	17247.000000
acc:	-349.000000	-296.000000	17232.000000
acc:	-347.000000	-301.000000	17238.000000
acc:	-332.000000	-304.000000	17203.000000
acc:	-335.000000	-304.000000	17197.000000
acc:	-334.000000	-302.000000	17202.000000
acc:	-328.000000	-313.000000	17179.000000
acc:	-328.000000	-310.000000	17195.000000
acc:	-326.000000	-311.000000	17202.000000
acc:	-333.000000	-308.000000	17212.000000
acc:	-326.000000	-316.000000	17216.000000
acc:	-318.000000	-321.000000	17216.000000
acc:	-316.000000	-326.000000	17224.000000
acc:	-323.000000	-321.000000	17240.000000
acc:	-318.000000	-321.000000	17249.000000
acc:	-316.000000	-319.000000	17256.000000
acc:	-316.000000	-306.000000	17262.000000
acc:	-323.000000	-302.000000	17246.000000
acc:	-331.000000	-299.000000	17247.000000
acc:	-328.000000	-292.000000	17248.000000
acc:	-331.000000	-287.000000	17248.000000
acc:	-339.000000	-290.000000	17261.000000
acc:	-345.000000	-280.000000	17244.000000
acc:	-338.000000	-283.000000	17245.000000
acc:	-349.000000	-287.000000	17241.000000
acc:	-350.000000	-288.000000	17239.000000
acc:	-351.000000	-289.000000	17247.000000
acc:	-352.000000	-296.000000	17261.000000
acc:	-328.000000	-310.000000	17308.000000
acc:	-317.000000	-314.000000	17304.000000
acc:	-329.000000	-315.000000	17289.000000
acc:	-318.000000	-317.000000	17289.000000
acc:	-313.000000	-322.000000	17309.000000
acc:	-312.000000	-329.000000	17300.000000
acc:	-306.000000	-325.000000	17299.000000
acc:	-298.000000	-328.000000	17299.000000
acc:	-310.000000	-329.000000	17298.000000
acc:	-307.000000	-317.000000	17290.000000
acc:	-329.000000	-301.000000	17246.000000
acc:	-347.000000	-298.000000	17250.000000
acc:	-331.000000	-300.000000	17260.000000
acc:	-330.000000	-288.000000	17240.000000
acc:	-329.000000	-291.000000	17226.000000
acc:	-336.000000	-292.000000	17237.000000
acc:	-331.000000	-298.000000	17240.000000
acc:	-338.000000	-300.000000	17229.000000
acc:	-317.000000	-307.000000	17215.000000
acc:	-320.000000	-324.000000	17210.000000
acc:	-310.000000	-333.000000	17220.000000
acc:	-300.000000	-331.000000	17234.000000
acc:	-306.000000	-323.000000	17229.000000
acc:	-307.000000	-334.000000	17245.000000
acc:	-304.000000	-331.000000	17250.000000
acc:	-310.000000	-337.000000	17232.000000
acc:	-309.000000	-328.000000	17240.000000
acc:	-311.000000	-314.000000	17260.000000
acc:	-325.000000	-310.000000	17247.000000
acc:	-327.000000	-306.000000	17277.000000
acc:	-340.000000	-310.000000	17281.000000
acc:	-350.000000	-313.000000	17265.000000
acc:	-348.000000	-319.000000	17259.000000
acc:	-358.000000	-314.000000	17260.000000
acc:	-370.000000	-326.000000	17239.000000
acc:	-363.000000	-317.000000	17240.000000
acc:	-361.000000	-325.000000	17214.000000
